File Name,Author ID,Country,Text,Non-Independent Usage Rate,POS Bigrams,Particle Bigrams,Punctuation Preceding Tokens,Token Count,dependency_path_patterns,avg_root_distance,unique_dependencies,Dependency Pairs,Dependency Types,Max Dependency Depth,Avg Dependency Depth,Forward Dependencies,Backward Dependencies,sentence_length,subj_verb_order_ratio,obj_verb_order_ratio,adj_noun_order_ratio
JaJaJP003_02_1.txt,11003,Japan,私はかなり規制*されているように思います。,0.833333333,PRON_ADP | ADP_ADV | ADV_VERB | VERB_AUX | AUX_AUX | AUX_SCONJ | SCONJ_VERB | VERB_AUX | AUX_AUX | AUX_VERB | VERB_AUX,は_て,,14,{'nsubj-case-advmod-advcl-dep-aux-aux-mark-fixed-aux-aux-ROOT-aux-punct': 1},11,10,"Counter({'nsubj (思い -> 私)': 1, 'case (私 -> は)': 1, 'advmod (規制 -> かなり)': 1, 'advcl (思い -> 規制)': 1, 'dep (規制 -> *)': 1, 'aux (* -> さ)': 1, 'aux (* -> れ)': 1, 'mark (規制 -> て)': 1, 'fixed (て -> いる)': 1, 'aux (規制 -> よう)': 1, 'aux (規制 -> に)': 1, 'ROOT (思い -> 思い)': 1, 'aux (思い -> ます)': 1, 'punct (思い -> 。)': 1})","Counter({'aux': 5, 'nsubj': 1, 'case': 1, 'advmod': 1, 'advcl': 1, 'dep': 1, 'mark': 1, 'fixed': 1, 'ROOT': 1, 'punct': 1})",3,1.785714286,10,4,14,3,1,-1
JaJaJP003_02_1.txt,11003,Japan,この上、なにを規制*するというのでしょうか。,0.727272727,DET_NOUN | NOUN_PRON | PRON_ADP | ADP_VERB | VERB_AUX | AUX_ADP | ADP_VERB | VERB_SCONJ | SCONJ_AUX | AUX_PART,を_と | と_の | の_か,上,14,{'det-obl-punct-obj-case-ccomp-dep-aux-case-ROOT-mark-fixed-mark-punct': 1},7,11,"Counter({'det (上 -> この)': 1, 'obl (いう -> 上)': 1, 'punct (上 -> 、)': 1, 'obj (規制 -> なに)': 1, 'case (なに -> を)': 1, 'ccomp (いう -> 規制)': 1, 'dep (規制 -> *)': 1, 'aux (規制 -> する)': 1, 'case (規制 -> と)': 1, 'ROOT (いう -> いう)': 1, 'mark (いう -> の)': 1, 'fixed (の -> でしょう)': 1, 'mark (いう -> か)': 1, 'punct (いう -> 。)': 1})","Counter({'punct': 2, 'case': 2, 'mark': 2, 'det': 1, 'obl': 1, 'obj': 1, 'ccomp': 1, 'dep': 1, 'aux': 1, 'ROOT': 1, 'fixed': 1})",3,1.571428571,9,5,14,-1,2,-1
JaJaJP003_02_1.txt,11003,Japan,確かに外国での喫煙*の規制*は厳しいようです。,0.583333333,ADJ_AUX | AUX_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ | ADJ_AUX | AUX_AUX,で_の | の_の | の_は,,15,{'advcl-aux-nmod-case-case-nmod-dep-case-nsubj-dep-case-ROOT-aux-aux-punct': 1},3,8,"Counter({'advcl (厳しい -> 確か)': 1, 'aux (確か -> に)': 1, 'nmod (喫煙 -> 外国)': 1, 'case (外国 -> で)': 1, 'case (外国 -> の)': 1, 'nmod (規制 -> 喫煙)': 1, 'dep (喫煙 -> *)': 1, 'case (喫煙 -> の)': 1, 'nsubj (厳しい -> 規制)': 1, 'dep (規制 -> *)': 1, 'case (規制 -> は)': 1, 'ROOT (厳しい -> 厳しい)': 1, 'aux (厳しい -> よう)': 1, 'aux (厳しい -> です)': 1, 'punct (厳しい -> 。)': 1})","Counter({'case': 4, 'aux': 3, 'nmod': 2, 'dep': 2, 'advcl': 1, 'nsubj': 1, 'ROOT': 1, 'punct': 1})",4,2,10,5,15,0,0,1.5
JaJaJP003_02_1.txt,11003,Japan,アメリカではレストランでタバコが吸えないらしいし、フランスではタバコの値段が異常に高い。,0.571428571,PROPN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_AUX | AUX_SCONJ | SCONJ_PROPN | PROPN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ | ADJ_AUX | AUX_ADJ,で_は | は_で | で_が | が_し | し_で | で_は | は_の | の_が | が_に,し,24,{'obl-case-case-obl-case-nsubj-case-advcl-aux-aux-mark-punct-obl-case-case-nmod-case-nsubj-case-advcl-aux-ROOT-punct': 1},13.6,9,"Counter({'obl (吸え -> アメリカ)': 1, 'case (アメリカ -> で)': 1, 'case (アメリカ -> は)': 1, 'obl (吸え -> レストラン)': 1, 'case (レストラン -> で)': 1, 'nsubj (吸え -> タバコ)': 1, 'case (タバコ -> が)': 1, 'advcl (高い -> 吸え)': 1, 'aux (吸え -> ない)': 1, 'aux (吸え -> らしい)': 1, 'mark (吸え -> し)': 1, 'punct (吸え -> 、)': 1, 'obl (高い -> フランス)': 1, 'case (フランス -> で)': 1, 'case (フランス -> は)': 1, 'nmod (値段 -> タバコ)': 1, 'case (タバコ -> の)': 1, 'nsubj (高い -> 値段)': 1, 'case (値段 -> が)': 1, 'advcl (高い -> 異常)': 1, 'aux (異常 -> に)': 1, 'ROOT (高い -> 高い)': 1, 'punct (高い -> 。)': 1})","Counter({'case': 8, 'obl': 3, 'aux': 3, 'nsubj': 2, 'advcl': 2, 'punct': 2, 'mark': 1, 'nmod': 1, 'ROOT': 1})",3,1.913043478,14,9,23,0.5,0,0
JaJaJP003_02_1.txt,11003,Japan,（しかし、フランスでは小学生くらいの子供でもタバコを吸っていいらしい、ワインだって飲んでいる）だからといって、外国の様に喫煙*者の権利を狭めるのはよくない。,0.682926829,CCONJ_PROPN | PROPN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADJ | ADJ_AUX | AUX_NOUN | NOUN_AUX | AUX_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_CCONJ | CCONJ_SCONJ | SCONJ_ADP | ADP_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_AUX | AUX_NOUN | NOUN_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADP | ADP_ADJ | ADJ_ADJ,で_は | は_くらい | くらい_の | の_で | で_も | も_を | を_て | て_って | って_で | で_から | から_と | と_て | て_の | の_の | の_を | を_の | の_は,しかし | らしい | て,51,"{'punct-cc-punct-obl-case-case-nmod-case-case-advcl-case-case-obj-case-advcl-mark-advcl-aux-punct-advcl-cop-case-ROOT-mark-fixed-punct': 1, 'cc-fixed-fixed-advcl-mark-punct-nmod-case-acl-cop-compound-dep-nmod-case-obj-case-advcl-mark-case-advcl-ROOT-punct': 1}",11.66666667,15,"Counter({'punct (しかし -> （)': 1, 'cc (飲ん -> しかし)': 1, 'punct (しかし -> 、)': 1, 'obl (いい -> フランス)': 1, 'case (フランス -> で)': 1, 'case (フランス -> は)': 1, 'nmod (子供 -> 小学生)': 1, 'case (小学生 -> くらい)': 1, 'case (小学生 -> の)': 1, 'advcl (吸っ -> 子供)': 1, 'case (子供 -> で)': 1, 'case (子供 -> も)': 1, 'obj (吸っ -> タバコ)': 1, 'case (タバコ -> を)': 1, 'advcl (いい -> 吸っ)': 1, 'mark (吸っ -> て)': 1, 'advcl (飲ん -> いい)': 1, 'aux (いい -> らしい)': 1, 'punct (いい -> 、)': 1, 'advcl (飲ん -> ワイン)': 1, 'cop (ワイン -> だ)': 1, 'case (ワイン -> って)': 1, 'ROOT (飲ん -> 飲ん)': 1, 'mark (飲ん -> で)': 1, 'fixed (で -> いる)': 1, 'punct (飲ん -> ）)': 1, 'cc (いっ -> だ)': 1, 'fixed (だ -> から)': 1, 'fixed (だ -> と)': 1, 'advcl (狭める -> いっ)': 1, 'mark (いっ -> て)': 1, 'punct (いっ -> 、)': 1, 'nmod (様 -> 外国)': 1, 'case (外国 -> の)': 1, 'acl (者 -> 様)': 1, 'cop (様 -> に)': 1, 'compound (者 -> 喫煙)': 1, 'dep (喫煙 -> *)': 1, 'nmod (権利 -> 者)': 1, 'case (者 -> の)': 1, 'obj (狭める -> 権利)': 1, 'case (権利 -> を)': 1, 'advcl (よく -> 狭める)': 1, 'mark (狭める -> の)': 1, 'case (狭める -> は)': 1, 'advcl (ない -> よく)': 1, 'ROOT (ない -> ない)': 1, 'punct (ない -> 。)': 1})","Counter({'case': 12, 'advcl': 7, 'punct': 6, 'mark': 4, 'nmod': 3, 'fixed': 3, 'cc': 2, 'obj': 2, 'cop': 2, 'ROOT': 2, 'obl': 1, 'aux': 1, 'acl': 1, 'compound': 1, 'dep': 1})",7,3.125,28,20,48,-1,2.333333333,2
JaJaJP003_02_1.txt,11003,Japan,日本の政府だってタバコ税などで、喫煙*者からお金をむしりとって、国をうるおしている。,0.523809524,PROPN_ADP | ADP_NOUN | NOUN_AUX | AUX_ADP | ADP_NOUN | NOUN_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_NOUN | NOUN_ADP | ADP_PROPN | PROPN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB,の_って | って_など | など_で | で_から | から_を | を_て | て_を | を_て,で | て,32,{'nmod-case-acl-cop-case-compound-obl-case-case-punct-compound-dep-obl-case-obj-case-advcl-mark-punct-obj-case-ROOT-mark-fixed-punct': 1},8.25,13,"Counter({'nmod (政府 -> 日本)': 1, 'case (日本 -> の)': 1, 'acl (税 -> 政府)': 1, 'cop (政府 -> だ)': 1, 'case (政府 -> って)': 1, 'compound (税 -> タバコ)': 1, 'obl (うるおし -> 税)': 1, 'case (税 -> など)': 1, 'case (税 -> で)': 1, 'punct (税 -> 、)': 1, 'compound (者 -> 喫煙)': 1, 'dep (喫煙 -> *)': 1, 'obl (むしりとっ -> 者)': 1, 'case (者 -> から)': 1, 'obj (むしりとっ -> お金)': 1, 'case (お金 -> を)': 1, 'advcl (うるおし -> むしりとっ)': 1, 'mark (むしりとっ -> て)': 1, 'punct (むしりとっ -> 、)': 1, 'obj (うるおし -> 国)': 1, 'case (国 -> を)': 1, 'ROOT (うるおし -> うるおし)': 1, 'mark (うるおし -> て)': 1, 'fixed (て -> いる)': 1, 'punct (うるおし -> 。)': 1})","Counter({'case': 7, 'punct': 3, 'compound': 2, 'obl': 2, 'obj': 2, 'mark': 2, 'nmod': 1, 'acl': 1, 'cop': 1, 'dep': 1, 'advcl': 1, 'ROOT': 1, 'fixed': 1})",4,2.12,15,10,25,-1,2.5,-1
JaJaJP003_02_1.txt,11003,Japan,喫煙*者も国のために貢献*しているのだ。,0.615384615,NOUN_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_AUX,も_の | の_に | に_て | て_の,,16,{'compound-dep-nsubj-case-nmod-case-obl-case-ROOT-dep-aux-mark-fixed-mark-fixed-punct': 1},4,11,"Counter({'compound (者 -> 喫煙)': 1, 'dep (喫煙 -> *)': 1, 'nsubj (貢献 -> 者)': 1, 'case (者 -> も)': 1, 'nmod (ため -> 国)': 1, 'case (国 -> の)': 1, 'obl (貢献 -> ため)': 1, 'case (ため -> に)': 1, 'ROOT (貢献 -> 貢献)': 1, 'dep (貢献 -> *)': 1, 'aux (貢献 -> し)': 1, 'mark (貢献 -> て)': 1, 'fixed (て -> いる)': 1, 'mark (貢献 -> の)': 1, 'fixed (の -> だ)': 1, 'punct (貢献 -> 。)': 1})","Counter({'case': 3, 'dep': 2, 'mark': 2, 'fixed': 2, 'compound': 1, 'nsubj': 1, 'nmod': 1, 'obl': 1, 'ROOT': 1, 'aux': 1, 'punct': 1})",3,1.5625,11,5,16,2,2,-1
JaJaJP003_02_1.txt,11003,Japan,喫煙*は百害あって一利なしなどいわれるが、それはタバコを吸わない人にとってのことで、喫煙*することによっていやされる人もいるのだ。,0.594594595,NOUN_ADP | ADP_NOUN | NOUN_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_PRON | PRON_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADP | ADP_NOUN | NOUN_AUX | AUX_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_AUX,は_て | て_など | など_が | が_は | は_を | を_に | に_て | て_の | の_に | に_て | て_も | も_の,が | で,46,{'nsubj-dep-case-obl-acl-mark-compound-obl-case-acl-aux-mark-punct-nsubj-case-obj-case-acl-aux-nmod-case-fixed-fixed-case-advcl-cop-punct-acl-dep-aux-obl-case-fixed-fixed-acl-aux-nsubj-case-ROOT-mark-fixed-punct': 1},23.14285714,15,"Counter({'dep (喫煙 -> *)': 2, 'fixed (に -> て)': 2, 'nsubj (いわ -> 喫煙)': 1, 'case (喫煙 -> は)': 1, 'obl (あっ -> 百害)': 1, 'acl (なし -> あっ)': 1, 'mark (あっ -> て)': 1, 'compound (なし -> 一利)': 1, 'obl (いわ -> なし)': 1, 'case (なし -> など)': 1, 'acl (こと -> いわ)': 1, 'aux (いわ -> れる)': 1, 'mark (いわ -> が)': 1, 'punct (いわ -> 、)': 1, 'nsubj (こと -> それ)': 1, 'case (それ -> は)': 1, 'obj (吸わ -> タバコ)': 1, 'case (タバコ -> を)': 1, 'acl (人 -> 吸わ)': 1, 'aux (吸わ -> ない)': 1, 'nmod (こと -> 人)': 1, 'case (人 -> に)': 1, 'fixed (に -> とっ)': 1, 'case (人 -> の)': 1, 'advcl (いやさ -> こと)': 1, 'cop (こと -> で)': 1, 'punct (こと -> 、)': 1, 'acl (こと -> 喫煙)': 1, 'aux (喫煙 -> する)': 1, 'obl (いやさ -> こと)': 1, 'case (こと -> に)': 1, 'fixed (に -> よっ)': 1, 'acl (人 -> いやさ)': 1, 'aux (いやさ -> れる)': 1, 'nsubj (いる -> 人)': 1, 'case (人 -> も)': 1, 'ROOT (いる -> いる)': 1, 'mark (いる -> の)': 1, 'fixed (の -> だ)': 1, 'punct (いる -> 。)': 1})","Counter({'case': 8, 'acl': 5, 'fixed': 5, 'aux': 4, 'nsubj': 3, 'obl': 3, 'mark': 3, 'punct': 3, 'dep': 2, 'compound': 1, 'obj': 1, 'nmod': 1, 'advcl': 1, 'cop': 1, 'ROOT': 1})",7,4.428571429,26,16,42,5.25,4.666666667,-1
JaJaJP003_02_1.txt,11003,Japan,確かにタバコは体に悪いらしいが、何もマリファナやシンナーや覚せい剤をやっているわけではない、これ以上身近な娯楽の幅を狭めないでほしい。,0.638888889,ADJ_AUX | AUX_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ | ADJ_AUX | AUX_SCONJ | SCONJ_PRON | PRON_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_NOUN | NOUN_AUX | AUX_ADP | ADP_AUX | AUX_PRON | PRON_ADV | ADV_ADJ | ADJ_AUX | AUX_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_AUX,は_に | に_が | が_も | も_や | や_や | や_を | を_て | て_で | で_は | は_の | の_を | を_で,が | ない,45,{'advcl-aux-nsubj-case-obl-case-advcl-aux-mark-punct-nsubj-case-nmod-case-nmod-case-obj-case-acl-mark-fixed-advcl-cop-fixed-fixed-punct-nmod-advmod-acl-aux-nmod-case-obj-case-ROOT-aux-mark-fixed-punct': 1},21.2,14,"Counter({'advcl (悪い -> 確か)': 1, 'aux (確か -> に)': 1, 'nsubj (悪い -> タバコ)': 1, 'case (タバコ -> は)': 1, 'obl (悪い -> 体)': 1, 'case (体 -> に)': 1, 'advcl (狭め -> 悪い)': 1, 'aux (悪い -> らしい)': 1, 'mark (悪い -> が)': 1, 'punct (悪い -> 、)': 1, 'nsubj (やっ -> 何)': 1, 'case (何 -> も)': 1, 'nmod (シンナー -> マリファナ)': 1, 'case (マリファナ -> や)': 1, 'nmod (覚せい剤 -> シンナー)': 1, 'case (シンナー -> や)': 1, 'obj (やっ -> 覚せい剤)': 1, 'case (覚せい剤 -> を)': 1, 'acl (わけ -> やっ)': 1, 'mark (やっ -> て)': 1, 'fixed (て -> いる)': 1, 'advcl (狭め -> わけ)': 1, 'cop (わけ -> で)': 1, 'fixed (で -> は)': 1, 'fixed (で -> ない)': 1, 'punct (わけ -> 、)': 1, 'nmod (以上 -> これ)': 1, 'advmod (身近 -> 以上)': 1, 'acl (娯楽 -> 身近)': 1, 'aux (身近 -> な)': 1, 'nmod (幅 -> 娯楽)': 1, 'case (娯楽 -> の)': 1, 'obj (狭め -> 幅)': 1, 'case (幅 -> を)': 1, 'ROOT (狭め -> 狭め)': 1, 'aux (狭め -> ない)': 1, 'mark (狭め -> で)': 1, 'fixed (で -> ほしい)': 1, 'punct (狭め -> 。)': 1})","Counter({'case': 8, 'aux': 4, 'nmod': 4, 'fixed': 4, 'advcl': 3, 'mark': 3, 'punct': 3, 'nsubj': 2, 'obj': 2, 'acl': 2, 'obl': 1, 'cop': 1, 'advmod': 1, 'ROOT': 1})",6,2.692307692,23,16,39,3,2.5,5.333333333
JaJaJP003_02_1.txt,11003,Japan, 確かに、歩きタバコや、人が密集した中での喫煙*や、ポイ捨てなどのマナーいはんは論されてもしかたがない。,0.586206897,ADJ_AUX | AUX_VERB | VERB_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_AUX | AUX_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_AUX | AUX_SCONJ | SCONJ_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ,や_が | が_で | で_の | の_や | や_など | など_の | の_は | は_て | て_も | も_が,に | や | や,39,{'obl-advcl-aux-punct-compound-nmod-case-punct-nsubj-case-acl-aux-aux-nmod-case-case-nmod-dep-case-punct-nmod-case-case-compound-nsubj-case-advcl-aux-aux-mark-case-nsubj-case-ROOT-punct': 1},17.25,12,"Counter({'obl (ない ->  )': 1, 'advcl (ない -> 確か)': 1, 'aux (確か -> に)': 1, 'punct (確か -> 、)': 1, 'compound (タバコ -> 歩き)': 1, 'nmod (喫煙 -> タバコ)': 1, 'case (タバコ -> や)': 1, 'punct (タバコ -> 、)': 1, 'nsubj (密集 -> 人)': 1, 'case (人 -> が)': 1, 'acl (中 -> 密集)': 1, 'aux (密集 -> し)': 1, 'aux (密集 -> た)': 1, 'nmod (喫煙 -> 中)': 1, 'case (中 -> で)': 1, 'case (中 -> の)': 1, 'nmod (いはん -> 喫煙)': 1, 'dep (喫煙 -> *)': 1, 'case (喫煙 -> や)': 1, 'punct (喫煙 -> 、)': 1, 'nmod (いはん -> ポイ捨て)': 1, 'case (ポイ捨て -> など)': 1, 'case (ポイ捨て -> の)': 1, 'compound (いはん -> マナー)': 1, 'nsubj (論 -> いはん)': 1, 'case (いはん -> は)': 1, 'advcl (ない -> 論)': 1, 'aux (論 -> さ)': 1, 'aux (論 -> れ)': 1, 'mark (論 -> て)': 1, 'case (論 -> も)': 1, 'nsubj (ない -> しかた)': 1, 'case (しかた -> が)': 1, 'ROOT (ない -> ない)': 1, 'punct (ない -> 。)': 1})","Counter({'case': 10, 'aux': 5, 'punct': 4, 'nmod': 4, 'nsubj': 3, 'advcl': 2, 'compound': 2, 'obl': 1, 'acl': 1, 'dep': 1, 'mark': 1, 'ROOT': 1})",7,3.314285714,21,14,35,1,3,4
JaJaJP003_02_1.txt,11003,Japan,タバコを吸う以上はマナーを守って吸うのは、タバコを吸う私から見ても、当然のことと思える。,0.56,NOUN_ADP | ADP_VERB | VERB_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_PRON | PRON_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADP | ADP_ADJ | ADJ_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB,を_は | は_を | を_て | て_の | の_は | は_を | を_から | から_て | て_も | も_の | の_と,は | も,32,{'obj-case-acl-obl-case-obj-case-advcl-mark-advcl-mark-case-punct-obj-case-acl-obl-case-advcl-mark-case-punct-nmod-case-obl-case-ROOT-punct': 1},15.83333333,9,"Counter({'obj (吸う -> タバコ)': 2, 'case (タバコ -> を)': 2, 'acl (以上 -> 吸う)': 1, 'obl (吸う -> 以上)': 1, 'case (以上 -> は)': 1, 'obj (守っ -> マナー)': 1, 'case (マナー -> を)': 1, 'advcl (吸う -> 守っ)': 1, 'mark (守っ -> て)': 1, 'advcl (思える -> 吸う)': 1, 'mark (吸う -> の)': 1, 'case (吸う -> は)': 1, 'punct (吸う -> 、)': 1, 'acl (私 -> 吸う)': 1, 'obl (見 -> 私)': 1, 'case (私 -> から)': 1, 'advcl (思える -> 見)': 1, 'mark (見 -> て)': 1, 'case (見 -> も)': 1, 'punct (見 -> 、)': 1, 'nmod (こと -> 当然)': 1, 'case (当然 -> の)': 1, 'obl (思える -> こと)': 1, 'case (こと -> と)': 1, 'ROOT (思える -> 思える)': 1, 'punct (思える -> 。)': 1})","Counter({'case': 9, 'obj': 3, 'obl': 3, 'advcl': 3, 'mark': 3, 'punct': 3, 'acl': 2, 'nmod': 1, 'ROOT': 1})",5,2.464285714,15,13,28,-1,4.666666667,1
JaJaJP003_02_1.txt,11003,Japan,マナーを守って喫煙*をすれば、さらに厳しい規制*を行うべきだという時代の流れも、変ってくるように思う。,0.592592593,NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADV | ADV_ADJ | ADJ_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_AUX | AUX_ADP | ADP_VERB | VERB_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_AUX | AUX_AUX | AUX_VERB,を_て | て_を | を_ば | ば_を | を_と | と_の | の_も | も_て,ば | も,33,{'obj-case-advcl-mark-compound-obj-case-obj-mark-punct-advmod-acl-compound-dep-case-acl-aux-aux-case-fixed-nmod-case-nsubj-case-punct-advcl-mark-fixed-aux-aux-ROOT-punct': 1},21.5,14,"Counter({'obj (守っ -> マナー)': 1, 'case (マナー -> を)': 1, 'advcl (すれ -> 守っ)': 1, 'mark (守っ -> て)': 1, 'compound (* -> 喫煙)': 1, 'obj (すれ -> *)': 1, 'case (* -> を)': 1, 'obj (行う -> すれ)': 1, 'mark (すれ -> ば)': 1, 'punct (すれ -> 、)': 1, 'advmod (厳しい -> さらに)': 1, 'acl (規制 -> 厳しい)': 1, 'compound (* -> 規制)': 1, 'dep (すれ -> *)': 1, 'case (すれ -> を)': 1, 'acl (流れ -> 行う)': 1, 'aux (行う -> べき)': 1, 'aux (行う -> だ)': 1, 'case (行う -> と)': 1, 'fixed (と -> いう)': 1, 'nmod (流れ -> 時代)': 1, 'case (時代 -> の)': 1, 'nsubj (変っ -> 流れ)': 1, 'case (流れ -> も)': 1, 'punct (流れ -> 、)': 1, 'advcl (思う -> 変っ)': 1, 'mark (変っ -> て)': 1, 'fixed (て -> くる)': 1, 'aux (変っ -> よう)': 1, 'aux (変っ -> に)': 1, 'ROOT (思う -> 思う)': 1, 'punct (思う -> 。)': 1})","Counter({'case': 6, 'aux': 4, 'obj': 3, 'mark': 3, 'punct': 3, 'advcl': 2, 'compound': 2, 'acl': 2, 'fixed': 2, 'advmod': 1, 'dep': 1, 'nmod': 1, 'nsubj': 1, 'ROOT': 1})",8,4.125,19,13,32,3,4.8,3
JaJaJP004_01_1.txt,11004,Japan, 日本には古くからの伝統の１つとしていろいろなお祭りがあります。,0.684210526,PROPN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NUM | NUM_NOUN | NOUN_ADP | ADP_AUX | AUX_SCONJ | SCONJ_ADJ | ADJ_AUX | AUX_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX,に_は | は_から | から_の | の_の | の_と | と_て | て_が,,21,{'obl-obl-case-case-nmod-case-case-nmod-case-nummod-obl-case-fixed-fixed-acl-aux-nsubj-case-ROOT-aux-punct': 1},11.25,10,"Counter({'obl (あり ->  )': 1, 'obl (あり -> 日本)': 1, 'case (日本 -> に)': 1, 'case (日本 -> は)': 1, 'nmod (伝統 -> 古く)': 1, 'case (古く -> から)': 1, 'case (古く -> の)': 1, 'nmod (つ -> 伝統)': 1, 'case (伝統 -> の)': 1, 'nummod (つ -> １)': 1, 'obl (あり -> つ)': 1, 'case (つ -> と)': 1, 'fixed (と -> し)': 1, 'fixed (と -> て)': 1, 'acl (お祭り -> いろいろ)': 1, 'aux (いろいろ -> な)': 1, 'nsubj (あり -> お祭り)': 1, 'case (お祭り -> が)': 1, 'ROOT (あり -> あり)': 1, 'aux (あり -> ます)': 1, 'punct (あり -> 。)': 1})","Counter({'case': 7, 'obl': 3, 'nmod': 2, 'fixed': 2, 'aux': 2, 'nummod': 1, 'acl': 1, 'nsubj': 1, 'ROOT': 1, 'punct': 1})",4,2.047619048,12,9,21,1,1,1
